pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,few,Q1,What books have Michael Bishop (author) written?,"A Reverie for Mister Ray, No Enemy But Time, Who Made Stevie Crye?, One Winter in Eden, Blooded on Arachne"
P1,author,19810,few,Q1,What books have Meindert DeJong written?,"Along Came a Dog, The House of Sixty Fathers, The Wheel on the School, Hurry Home, Candy"
P1,author,19810,few,Q1,What books have Edwidge Danticat written?,"Breath, Eyes, Memory, The Farming of Bones, Brother, I'm Dying"
P1,author,19810,few,Q1,What books have Victor Kelleher written?,"Taronga, Born of the Sea, The Ivory Trail, Del-Del"
P1,author,19810,few,Q1,What books have Mary Roach written?,"Stiff: The Curious Lives of Human Cadavers, Gulp: Adventures on the Alimentary Canal, Bonk: The Curious Coupling of Science and Sex, Spook: Science Tackles the Afterlife, Packing for Mars"
P1,author,19810,few,Q1,What books have Jim Crace written?,"Being Dead, Quarantine (Jim Crace novel)"
P1,author,19810,few,Q1,What books have Kieran Egan (educationist) written?,"The Educated Mind, An Imaginative Approach to Teaching"
P1,author,19810,few,Q1,What books have Louis L'Amour written?,"Yondering, The Ferguson Rifle, The Haunted Mesa, The Walking Drum"
P1,author,19810,few,Q1,What books have William Le Queux written?,"The Invasion of 1910, The Great War in England in 1897"
P1,author,19810,few,Q1,What books have Larry Sloman written?,"Reefer Madness (1979 book), Private Parts (book), Scar Tissue (book)"
P1,author,19810,few,Q1,What books have Aharon Appelfeld written?,"Badenheim 1939, Blooms of Darkness"
P1,author,19810,few,Q1,What books have Daniel Keys Moran written?,"Tales of the Bounty Hunters, Tales from Jabba's Palace, Tales from the Mos Eisley Cantina"
P1,author,19810,few,Q1,What books have M. Shayne Bell written?,"Tales of the Bounty Hunters, Tales from Jabba's Palace, Tales from the Mos Eisley Cantina"
P1,author,19810,few,Q1,What books have Mark Budz written?,"Tales from Jabba's Palace, Clade (novel)"
P1,author,19810,few,Q1,What books have Wally Lamb written?,"I Know This Much Is True, She's Come Undone, Couldn't Keep It to Myself"
P1,author,19810,few,Q1,What books have Alice Hoffman written?,"Practical Magic (novel), The Ice Queen, Here on Earth (novel), Aquamarine (novel), The Story Sisters, At Risk (book), Green Angel"
P1,author,19810,few,Q1,What books have Terry Garrity written?,"The Sensuous Man, The Sensuous Woman"
P1,author,19810,few,Q1,What books have Robert Antoni written?,"Blessed Is the Fruit, Divina Trace"
P1,author,19810,few,Q1,What books have Russell Freedman written?,"The Voice that Challenged a Nation, Lincoln: A Photobiography"
P1,author,19810,few,Q1,What books have Elizabeth Marie Pope written?,"The Perilous Gard, The Sherwood Ring"
P1,author,19810,few,Q1,What books have Toby Creswell written?,"100 Best Australian Albums, 1001 Songs"
P1,author,19810,few,Q1,What books have R. M. Ballantyne written?,"The Island Queen (novel), The Eagle Cliff, The Coral Island, The Gorilla Hunters"
P1,author,19810,few,Q1,What books have Sean K. Reynolds written?,"Champions of Valor, Unapproachable East (supplement), Lords of Darkness, The Scarlet Brotherhood, Ghostwalk, Living Greyhawk Gazetteer"
P1,author,19810,few,Q1,What books have Jaan Kross written?,"Professor Martens' Departure, Treading Air, The Czar's Madman, Rakvere romaan, Wikmani poisid"
P1,author,19810,few,Q1,What books have Rhys Hughes written?,"A New Universal History of Infamy, The Smell of Telescopes, The Postmodern Mariner"
P1,author,19810,few,Q1,What books have Bano Qudsia written?,"Haasil Ghaat, Raja Gidh"
P1,author,19810,few,Q1,What books have Nicky Hager written?,"Seeds of Distrust, The Hollow Men (book), Secrets and Lies (book), Dirty Politics"
P1,author,19810,few,Q1,What books have Robert Goldsborough (writer) written?,"Fade to Black (novel), Murder in E Minor"
P1,author,19810,few,Q1,What books have Joel C. Rosenberg written?,"The Ezekiel Option, Epicenter (book), The Twelfth Imam"
P1,author,19810,few,Q1,What books have Simon Raven written?,"Friends in Low Places (novel), Morning Star (Raven novel)"
P1,author,19810,few,Q1,What books have Julie Anne Peters written?,"Between Mom and Jo, Keeping You a Secret, Luna (Peters novel), Rage: A Love Story"
P1,author,19810,few,Q1,What books have Humphrey Carpenter written?,"The Letters of J. R. R. Tolkien, J. R. R. Tolkien: A Biography"
P1,author,19810,few,Q1,What books have Jon Pickens written?,"Dungeons & Dragons Rules Cyclopedia, Arms and Equipment Guide"
P1,author,19810,few,Q1,What books have Geraldine Brooks (writer) written?,"Year of Wonders, March (novel), People of the Book (novel)"
P1,author,19810,few,Q1,What books have Lionel Shriver written?,"We Need to Talk About Kevin, The Post-Birthday World"
P1,author,19810,few,Q1,What books have Sid Fleischman written?,"By the Great Horn Spoon!, The Whipping Boy"
P1,author,19810,few,Q1,What books have Patricia Wrede written?,"Dealing with Dragons, Book of Enchantments"
P1,author,19810,few,Q1,What books have Chitra Banerjee Divakaruni written?,"Mistress of Spices, The Conch Bearer, One Amazing Thing"
P1,author,19810,few,Q1,What books have Adam Rapp written?,"The Copper Elephant, 33 Snowfish"
P1,author,19810,few,Q1,What books have Bapsi Sidhwa written?,"Cracking India, Water (novel)"
P1,author,19810,few,Q1,What books have Dan Gutman written?,"The Million Dollar Kick, Honus & Me, The Million Dollar Putt"
P1,author,19810,few,Q1,What books have Marina Lewycka written?,"A Short History of Tractors in Ukrainian, We Are All Made of Glue, Two Caravans"
P1,author,19810,few,Q1,What books have Jon Courtenay Grimwood written?,"RedRobe, 9tail Fox"
P1,author,19810,few,Q1,What books have Thomas King (novelist) written?,"Green Grass, Running Water, Truth and Bright Water, The Back of the Turtle, Medicine River"
P1,author,19810,few,Q1,What books have Larry Bond written?,"Cauldron (Larry Bond novel), Vortex (Bond and Larkin novel)"
P1,author,19810,few,Q1,What books have Jean Little written?,"Mine for Keeps, From Anna, Orphan at My Door"
P1,author,19810,few,Q1,What books have Dave Pelzer written?,"Help Yourself (book), The Lost Boy (memoir)"
P1,author,19810,few,Q1,What books have Antony Beevor written?,"Stalingrad (book), Berlin: The Downfall 1945, The Second World War (book)"
P1,author,19810,few,Q1,What books have Nigel Findley written?,"Draconomicon, The Castle Guide, Tome of Magic"
P1,author,19810,few,Q1,What books have Gene Stratton-Porter written?,"Freckles (novel), Michael O'Halloran (novel)"
P1,author,19810,few,Q1,What books have Alex Flinn written?,"Beastly, Breaking Point (novel)"
P1,author,19810,few,Q1,What books have Simon Schama written?,"Citizens: A Chronicle of the French Revolution, The Embarrassment of Riches, Rough Crossings"
P1,author,19810,few,Q1,What books have Ivy Compton-Burnett written?,"A House and Its Head, A Heritage and Its History, Manservant and Maidservant"
P1,author,19810,few,Q1,What books have Jean Webster written?,"Dear Enemy (novel), When Patty Went to College"
P1,author,19810,few,Q1,What books have Eric L. Boyd written?,"Faiths & Avatars, Faiths and Pantheons, Demihuman Deities"
P1,author,19810,few,Q1,What books have Meg Rosoff written?,"How I Live Now, Just in Case, What I Was"
P1,author,19810,few,Q1,What books have Suzy McKee Charnas written?,"Dorothea Dreams, The Vampire Tapestry"
P1,author,19810,few,Q1,What books have Tony Hillerman written?,"Skinwalkers (novel), Seldom Disappointed, Listening Woman, Coyote Waits"
P1,author,19810,few,Q1,What books have Damon Galgut written?,"A Sinless Season, In a Strange Room"
P1,author,19810,few,Q1,What books have Gary Shteyngart written?,"Absurdistan (novel), Super Sad True Love Story, The Russian Debutante's Handbook"
P1,author,19810,few,Q1,What books have Humphrey Hawksley written?,"The Third World War (novel), Dragon Fire (novel)"
P1,author,19810,few,Q1,What books have Roz Kaveney written?,"Reading the Vampire Slayer, Rhapsody of Blood"
P1,author,19810,few,Q1,What books have Jean D'Costa written?,"Sprat Morrison, Escape to Last Man Peak"
P1,author,19810,few,Q1,What books have Dorothy Allison written?,"Skin: Talking About Sex, Class & Literature, Bastard out of Carolina"
P1,author,19810,few,Q1,What books have Eduardo Galeano written?,"Days and Nights of Love and War, Open Veins of Latin America, Upside Down (book)"
P1,author,19810,few,Q1,What books have Elizabeth Strout written?,"Abide with Me (novel), Olive Kitteridge"
P1,author,19810,few,Q1,What books have Robert Anwood written?,"Bears Can't Run Downhill, Emus Can't Walk Backwards"
P1,author,19810,few,Q1,What books have John Sunseri written?,"Cthulhu Mythos anthology, The Spiraling Worm"
P1,author,19810,few,Q1,What books have Darrell Schweitzer written?,"Refugees from an Imaginary Country, Echoes of the Goddess, Necromancies and Netherworlds: Uncanny Stories, Deadly Things: A Collection of Mysterious Tales / The Judgment of the Gods and Other Verdicts of History, The Thomas Ligotti Reader: Essays and Explorations, Tom O'Bedlam's Night Out and Other Strange Excursions, The Emperor of the Ancient Word and Other Fantastic Stories, Living with the Dead (The Tale of Old Corpsenberg), The Robert E. Howard Reader, Transients and Other Disquieting Stories, The Great World and the Small: More Tales of the Ominous and Magical, That is Not Dead (2015 anthology), We Are All Legends, Cthulhu's Reign, Nightscapes: Tales of the Ominous and Magical, The Neil Gaiman Reader, Sekenre: The Book of the Sorcerer, Cthulhu Mythos anthology, The Darrell Schweitzer Megapack"
P1,author,19810,few,Q1,What books have David Conyers written?,"Cthulhu Mythos anthology, The Spiraling Worm, Cthulhu's Dark Cults"
P1,author,19810,few,Q1,What books have P. Schuyler Miller written?,"Genus Homo (novel), The Titan (collection)"
P1,author,19810,few,Q1,What books have Marisha Pessl written?,"Night Film: A Novel, Special Topics in Calamity Physics"
P1,author,19810,few,Q1,What books have Ha Jin written?,"Waiting (novel), War Trash, In the Pond"
P1,author,19810,few,Q1,What books have Oriana Fallaci written?,"Letter to a Child Never Born, A Man, Interview with History, Inshallah (novel)"
P1,author,19810,few,Q1,What books have George H. Scithers written?,"The Conan Swordbook, The Conan Grimoire"
P1,author,19810,few,Q1,What books have Michael Marshall Smith written?,"The Servants (novel), Only Forward, More Tomorrow & Other Stories, What You Make It"
P1,author,19810,few,Q1,What books have Ian Bremmer written?,"The J Curve: A New Way to Understand Why Nations Rise and Fall, The Fat Tail: The Power of Political Knowledge for Strategic Investing, Superpower: Three Choices for America's Role in the World, The End of the Free Market, Every Nation for Itself"
P1,author,19810,few,Q1,What books have John Gribbin written?,"In Search of Schrödinger's Cat, Alone in the Universe (book)"
P1,author,19810,few,Q1,What books have Lisa Yee written?,"Millicent Min, Girl Genius, Stanford Wong Flunks Big-Time, So Totally Emily Ebers"
P1,author,19810,few,Q1,What books have Minfong Ho written?,"The Clay Marble, Sing to the Dawn"
P1,author,19810,few,Q1,What books have Alisa Valdes written?,"Make Him Look Good, Haters (novel)"
P1,author,19810,few,Q1,What books have Sandilyan written?,"Kadal Pura, Yavana Rani, Mannan Magal"
P1,author,19810,few,Q1,What books have Jibanananda Das written?,"Rupasi Bangla, Banalata Sen (book)"
P1,author,19810,few,Q1,What books have Kit Pearson written?,"Awake and Dreaming, The Sky Is Falling (Pearson novel)"
P1,author,19810,few,Q1,What books have Charles R. Johnson written?,"Still I Rise: A Graphic History of African Americans, Middle Passage (novel)"
P1,author,19810,few,Q1,What books have Frederick Marryat written?,"The Children of the New Forest, Percival Keene, The Settlers in Canada, Masterman Ready, or the Wreck of the Pacific, The Phantom Ship"
P1,author,19810,few,Q1,What books have Xavier Herbert written?,"Poor Fellow My Country, Capricornia (novel)"
P1,author,19810,few,Q1,What books have Markus Zusak written?,"The Book Thief, The Underdog (novel), Underdogs (anthology), The Messenger (Zusak novel), When Dogs Cry"
P1,author,19810,few,Q1,What books have Jonathan Trigell written?,"Cham (novel), Boy A"
P1,author,19810,few,Q1,What books have Marjorie Kinnan Rawlings written?,"The Yearling, The Secret River (Rawlings book)"
P1,author,19810,few,Q1,What books have Kathryn Lasky written?,"The Night Journey (novel), Blood Secret"
P1,author,19810,few,Q1,What books have Philip Ardagh written?,"Awful End, Philip Ardagh's Book of Kings, Queens, Emperors and Rotten Wart-Nosed Commoners"
P1,author,19810,few,Q1,What books have Ayi Kwei Armah written?,"Osiris Rising, The Beautyful Ones Are Not Yet Born"
P1,author,19810,few,Q1,What books have Oswald de Andrade written?,"Estrela de absinto, A Marcha das Utopias, A Arcádia e a Inconfidência, Manifesto Pau-Brasil, Serafim Ponte Grande, Meu Testamento"
P1,author,19810,few,Q1,What books have Owen K.C. Stephens written?,"Magic Item Compendium, Dragon Magic"
P1,author,19810,few,Q1,What books have Brian Caswell written?,"Deucalion (novel), A Cage of Butterflies, Only the Heart"
P1,author,19810,few,Q1,What books have Nelson S. Bond written?,"The Remarkable Exploits of Lancelot Biggs, Spaceman, Nightmares and Daydreams, The Thirty-First of February, The Far Side of Nowhere, Other Worlds Than Ours, Exiles of Time"
P1,author,19810,few,Q1,What books have Adam Gopnik written?,"Paris to the Moon, Winter: Five Windows on the Season"
P1,author,19810,few,Q1,What books have Henry S. Whitehead written?,"West India Lights, Jumbee and Other Uncanny Tales"
P1,author,19810,few,Q1,What books have Frank Belknap Long written?,"Howard Phillips Lovecraft: Dreamer on the Nightside, The Horror from the Hills, The Rim of the Unknown, The Hounds of Tindalos (book), In Mayan Splendor, The Early Long"
P1,author,19810,few,Q1,What books have S. Fowler Wright written?,"The Throne of Saturn (short story collection), The World Below, Deluge (novel)"
P1,author,19810,few,Q1,What books have Gerald W. Page written?,"Heroic Fantasy (anthology), Nameless Places"
P1,author,19810,few,Q1,What books have S. T. Joshi written?,"H. P. Lovecraft: A Life, Sixty Years of Arkham House"
P1,author,19810,few,Q1,What books have Frances Temple written?,"Grab Hands and Run, The Ramsay Scallop"
P1,author,19810,few,Q1,What books have Paul Goble written?,"The Girl Who Loved Wild Horses, Tipi: Home of the Nomadic Buffalo Hunters"
